Generation 80
Point 20.67697,Rate 0.05172047,ParamCnt 4
-1.530691,170.5301,-10.22933
0,-3.708555,90.78352
-2.893042,0,-30
0,56.8337,-43.61791
0,0,-11.44206
3.386447,178.3041,3.308275
0,0.6892118,99.69099
3.318684,0,-30
0,-59.07898,5.801152
0,0,-39.15001

-0.6869684,176.5264,-4.495313
0,-1.35598,87.26582
-0.7843009,0,-30
0,64.42076,-72.34576
0,0,-4.745869
1.816424,179.3797,-57.16232
0,1.213861,93.35509
0.9975705,0,-30
0,-56.21025,-12.64781
0,0,-54.41617

-1.62567,177.8785,-71.43288
0,-0.3995934,4.740524
-1.363952,0,-30
0,65.98111,1.907625
0,0,-37.20377
1.292248,187.9995,-75.05245
0,3.269534,73.84217
1.394423,0,-30
0,-68.66676,-4.728022
0,0,-60.68047

-0.1510525,174.0228,-64.716
0,-1.437129,2.502942
-3.389818,0,-30
0,66.28983,3.043958
0,0,-31.12693
0.597126,183.0276,-12.54426
0,3.590806,45.62325
0.2242422,0,-30
0,-69.93572,2.469934
0,0,-36.73943


Point 20.66443,Rate 0.05065119,ParamCnt 4
-1.530691,170.5301,-10.22933
0,-3.708555,90.78352
-2.893042,0,-30
0,56.8337,-43.61791
0,0,-11.44206
3.386447,178.3041,3.308275
0,0.6892118,99.69099
3.318684,0,-30
0,-59.07898,5.801152
0,0,-39.15001

-0.6869684,176.5264,-4.495313
0,-1.35598,87.26582
-0.7843009,0,-30
0,64.42076,-72.34576
0,0,-4.745869
1.816424,179.3797,-57.16232
0,1.213861,93.35509
0.9975705,0,-30
0,-56.21025,-12.64781
0,0,-54.41617

-1.62567,177.8785,-71.43288
0,-0.3995934,4.740524
-1.363952,0,-30
0,65.98111,1.907625
0,0,-37.20377
1.292248,187.9995,-75.05245
0,3.269534,73.84217
1.394423,0,-30
0,-68.66676,-4.728022
0,0,-60.68047

-0.1510525,174.0228,-64.716
0,-1.437129,2.502942
-3.389818,0,-30
0,66.28983,3.043958
0,0,-31.12693
0.597126,183.0276,-12.54426
0,3.590806,45.62325
0.2242422,0,-30
0,-69.93572,2.469934
0,0,-36.73943


Point 20.63876,Rate 0.04846254,ParamCnt 4
-1.530691,170.5301,-10.22933
0,-3.708555,90.78352
-2.893042,0,-30
0,56.8337,-43.61791
0,0,-11.44206
3.386447,178.3041,3.308275
0,0.6892118,99.69099
3.318684,0,-30
0,-59.07898,5.801152
0,0,-39.15001

-0.6869684,176.5264,-4.495313
0,-1.35598,87.26582
-0.7843009,0,-30
0,64.42076,-72.34576
0,0,-4.745869
1.816424,179.3797,-57.16232
0,1.213861,93.35509
0.9975705,0,-30
0,-56.21025,-12.64781
0,0,-54.41617

-1.62567,177.8785,-71.43288
0,-0.3995934,4.740524
-1.363952,0,-30
0,65.98111,1.907625
0,0,-37.20377
1.292248,187.9995,-75.05245
0,3.269534,73.84217
1.394423,0,-30
0,-68.66676,-4.728022
0,0,-60.68047

-0.1510525,174.0228,-64.716
0,-1.437129,2.502942
-3.389818,0,-30
0,66.28983,3.043958
0,0,-31.12693
0.597126,183.0276,-12.54426
0,3.590806,45.62325
0.2242422,0,-30
0,-69.93572,2.469934
0,0,-36.73943


Point 20.62538,Rate 0.04732138,ParamCnt 4
-1.530691,170.5301,-10.22933
0,-3.708555,90.78352
-2.893042,0,-30
0,56.8337,-43.61791
0,0,-11.44206
3.386447,178.3041,3.308275
0,0.6892118,99.69099
3.318684,0,-30
0,-59.07898,5.801152
0,0,-39.15001

-0.6869684,176.5264,-4.495313
0,-1.35598,87.26582
-0.7843009,0,-30
0,64.42076,-72.34576
0,0,-4.745869
1.816424,179.3797,-57.16232
0,1.213861,93.35509
0.9975705,0,-30
0,-56.21025,-12.64781
0,0,-54.41617

-1.62567,177.8785,-71.43288
0,-0.3995934,4.740524
-1.363952,0,-30
0,65.98111,1.907625
0,0,-37.20377
1.292248,187.9995,-75.05245
0,3.269534,73.84217
1.394423,0,-30
0,-68.66676,-4.728022
0,0,-60.68047

-0.1510525,174.0228,-64.716
0,-1.437129,2.502942
-3.389818,0,-30
0,66.28983,3.043958
0,0,-31.12693
0.597126,183.0276,-12.54426
0,3.590806,45.62325
0.2242422,0,-30
0,-69.93572,2.469934
0,0,-36.73943


Point 20.62477,Rate 0.04726999,ParamCnt 4
-1.530691,170.5301,-10.22933
0,-3.708555,90.78352
-2.893042,0,-30
0,56.8337,-43.61791
0,0,-11.44206
3.386447,178.3041,3.308275
0,0.6892118,99.69099
3.318684,0,-30
0,-59.07898,5.801152
0,0,-39.15001

-0.6869684,176.5264,-4.495313
0,-1.35598,87.26582
-0.7843009,0,-30
0,64.42076,-72.34576
0,0,-4.745869
1.816424,179.3797,-57.16232
0,1.213861,93.35509
0.9975705,0,-30
0,-56.21025,-12.64781
0,0,-54.41617

-1.62567,177.8785,-71.43288
0,-0.3995934,4.740524
-1.363952,0,-30
0,65.98111,1.907625
0,0,-37.20377
1.292248,187.9995,-75.05245
0,3.269534,73.84217
1.394423,0,-30
0,-68.66676,-4.728022
0,0,-60.68047

-0.1510525,174.0228,-64.716
0,-1.437129,2.502942
-3.389818,0,-30
0,66.28983,3.043958
0,0,-31.12693
0.597126,183.0276,-12.54426
0,3.590806,45.62325
0.2242422,0,-30
0,-69.93572,2.469934
0,0,-36.73943


Point 20.62297,Rate 0.04711614,ParamCnt 4
-1.530691,170.5301,-10.22933
0,-3.708555,90.78352
-2.893042,0,-30
0,56.8337,-43.61791
0,0,-11.44206
3.386447,178.3041,3.308275
0,0.6892118,99.69099
3.318684,0,-30
0,-59.07898,5.801152
0,0,-39.15001

-0.6869684,176.5264,-4.495313
0,-1.35598,87.26582
-0.7843009,0,-30
0,64.42076,-72.34576
0,0,-4.745869
1.816424,179.3797,-57.16232
0,1.213861,93.35509
0.9975705,0,-30
